test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2023_09_고3_물리학Ⅱ,1,"다음은 현대 원자 모형에 대한 설명이다.
현대 원자 모형에 의하면 전자는 원자핵으로부터 일정한 거리만큼 떨어진 원 궤도에서 운동하는 것이 아니라 확률적으로 분포하고 있다. 이러한 현대 원자 모형은 전자의 A 와 운동량을 동시에 정확히 측정할 수 없다는 B 원리를 만족시킨다.
A, B로 가장 적절한 것은?","A:에너지, B:불확정성","A:에너지, B:등가","A:위치, B:불확정성","A:위치, B:등가","A:파동 함수, B:불확정성",3
KSAT_2023_09_고3_물리학Ⅱ,2,"[MultiModal] 그림은 텅 빈 우주 공간에서 등가속도 직선 운동하는 우주선과 우주선에서 일어나는 현상에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은?",A,B,C,"A, C","B, C",4
KSAT_2023_09_고3_물리학Ⅱ,3,"[MultiModal] 그림과 같이 수평면상의 점 p에서 수평면과 45°의 각을 이루며 던져진 물체가 포물선 운동을 하여 최고점 q를 지나 수평면에 도달하였다. p에서 물체의 운동 에너지는 E이다.
q에서 물체의 운동 에너지는? (단, 물체의 크기는 무시한다.)",E/2,E/√2,E,√2E,2E,4
KSAT_2023_09_고3_물리학Ⅱ,11,"[MultiModal] 그림은 전압이 일정한 전원과 저항값이 R, 2Ω, 4Ω, 4Ω인 저항, 스위치 S, 전류계로 구성한 회로를 나타낸 것이다. 전류계에 흐르는 전류는 S를 열었을 때 5A이고, 닫았을 때 10/3 A이다.
R는?",2Ω,4Ω,5Ω,6Ω,8Ω,5
KSAT_2023_09_고3_물리학Ⅱ,12,"[MultiModal] 그림과 같이 높이 h인 지점을 속력 v로 지난 물체가 마찰이 없는 수평면에서 속력 2v로 운동하여, 높이 h/3인 지점에서 속력이 0이 되었다. 두 빗면의 경사각은 같고, 두 빗면에서는 같은 크기의 일정한 마찰력이 작용한다. 물체는 동일 연직면에서 빗면과 수평면을 따라 운동한다.
v는? (단, 중력 가속도는 g이고, 물체의 크기와 공기 저항은 무시한다.)",√(4gh/15),√(2gh/3),√(8gh/15),√(16gh/15),√(8gh/3),1
KSAT_2023_09_고3_물리학Ⅱ,14,"[MultiModal] 그림과 같이 받침대에 놓인 막대가 실에 연결되어 수평으로 평형을 유지하고 있고, 막대 위에 물체가 놓여 있다. 막대의 길이는 10L이고, 막대와 물체의 질량은 각각 m, 4m이다. 막대의 평형을 유지하면서 물체의 위치를 막대 위에서 바꿀 때, 받침대가 막대를 떠받치는 힘의 크기의 최댓값과 최솟값은 각각 F최대, F최소이다.
F최대 / F최소는? (단, 막대의 밀도는 균일하며, 막대의 두께와 폭, 실의 질량, 물체의 크기는 무시한다.)",11/3,13/5,3,17/5,19/5,3
KSAT_2023_09_고3_물리학Ⅱ,15,"[MultiModal] 그림과 같이 점 P에 정지해 있던 자동차 A가 점 Q를 향해 등가속도 직선 운동을 시작하는 순간, xy평면에서 점 O를 중심으로 등속 원운동을 하는 자동차 B가 x축과 45°의 각을 이루며 Q를 지난다. A가 P에서 Q까지 등가속도 운동하는 데 걸린 시간과 B가 Q에서 P까지 운동하는 데 걸린 시간은 같다. A의 가속도의 크기는 a0이다.
B의 구심 가속도의 크기는? (단, A, B의 크기는 무시한다.)",√(2π^2 / 16)a0,√(3√2π^2 / 16)a0,√(5√2π^2 / 16)a0,√(7√2π^2 / 16)a0,√(9√2π^2 / 16)a0,5
KSAT_2023_09_고3_물리학Ⅱ,16,"[MultiModal] 그림과 같이 무한히 가늘고 긴 직선 도선 A, B, C에 세기가 각각 I0, I0, IC인 전류가 흐른다. A, B는 xy평면에 고정되어 있고, C는 xy평면에 수직으로 원점 O에 고정되어 있다. A, B, C에 의한 자기장의 세기는 점 p에서가 점 q에서의 √2배이다.
IC는?",I0,√2I0,√3I0,2I0,√5I0,2
KSAT_2023_09_고3_물리학Ⅱ,17,"[MultiModal] 그림과 같이 x축상의 x=-2L인 지점에서 발사된 물체가 y축상의 y=L인 지점을 지나 y축상의 y=-L인 지점에 도달한다. 물체는 xy평면상의 영역 I, II에서 각각 등속도 운동과 등가속도 운동을 한다. 물체가 I, II에서 운동하는 데 걸린 시간은 같고, II에서 가속도의 x, y성분은 각각 ax, ay이다.
ay/ax는? (단, 물체의 크기는 무시한다.)",1/2,2/3,3/4,4/5,5/4,2
KSAT_2023_09_고3_물리학Ⅱ,20,"[MultiModal] 그림과 같이 경사각이 30°인 마찰이 없는 빗면에서 물체 A를 가만히 놓은 순간, 물체 B를 A와 같은 높이에서 연직 위 방향으로 속력 V로 발사하였다. A는 등가속도 직선 운동을 한 후 포물선 운동을 하고, B는 등가속도 직선 운동을 하여, A와 B는 수평면상의 점 p에 동시에 도달한다. A가 직선 운동을 한 구간의 길이는 L이고, A의 포물선 운동 구간에서 수평 이동 거리는 √3L이다.
V는? (단, 중력 가속도는 g이고, 물체의 크기는 무시한다.)",√(1/3)gL,√(1/2)gL,√(3/4)gL,√(gL),√(4/3)gL,4
KSAT_2023_09_고3_생명과학Ⅰ,13,"다음은 사람의 유전 형질 (가)~(다)에 대한 자료이다. ⓐ의 (가)~(다)의 표현형이 모두 Q와 같을 확률은 이다. ③의 (가)~(다)의 표현형이 모두 P와 같을 확률은? (단, 돌연변이와 교차는 고려하지 않는다.) [3점]",1/16,1/8,1/3,1/4,1/2,2
KSAT_2023_04_고3_물리학Ⅱ,1,"[MultiModal]그림과 같이 마찰이 없는 xy평면에 놓인 물체에 xy평면과 나란한 방향으로 힘 F1, F2만이 작용한다. 물체에 작용하는 알짜힘의 크기는? (단, 모눈 간격은 1N이고, 물체의 크기는 무시한다.)",1N,2N,3N,4N,5N,2
KSAT_2023_10_고3_화학Ⅰ,5,"다음은 산화 환원 반응의 화학 반응식이다. YO₄¯에서 O의 산화수는 –2이다. aX²⁺ + bYO₄⁻ + cH⁺ → aX⁴⁺ + bY²⁺ + dH₂O (a~d는 반응 계수) b+d/a+c는? (단, X, Y는 임의의 원소 기호이다.)",1/3,2/5,10/23,10/21,1/2,4
KSAT_2023_10_고3_화학Ⅰ,7,[MultiModal] 표는 t℃에서 포도당 수용액 (가)와 (나)에 대한 자료이다. a는?,1/2,2/3,4/3,3/4,5/6,3
KSAT_2023_10_고3_화학Ⅰ,12,"다음은 아세트산(CH₃COOH) 수용액의 농도를 알아보기 위한 중화 적정 실험이다.
[실험 과정]
(가) aM CH₃COOH(aq) V₁mL에 물을 넣어 100mL 수용액을 만든다.
(나) (가)에서 만든 수용액 20 mL를 삼각 플라스크에 넣고 페놀프탈레인 용액 2~3방울을 넣는다.
(다) (나)의 삼각 플라스크 속 수용액 전체가 붉은색으로 변하는 순간까지 bM NaOH(aq)을 가하고, 적정에 사용된 NaOH(aq)의 부피를 구한다.
[실험 결과]
○ 적정에 사용된 NaOH(aq)의 부피 : V₂ mL
a는? (단, 온도는 25℃로 일정하다.)",bV₂/5V₁,bV₂/V₁,5bV₂/V₁,5V₂/V₁,V₂/5V₁,3
KSAT_2023_10_고3_화학Ⅰ,14,"[MultiModal] 그림은 실린더에 XY(g)와 ZY(g)를 넣고 반응시켜 XY₂(g)와 Z₂(g)를 생성할 때, 반응 전과 후 단위 부피당 분자 모형을 나타낸 것이다. 반응 전과 후 실린더 속 기체의 온도와 압력은 일정하다. b-a는? (단, X~Z는 임의의 원소 기호이다.)",-1,0,1,2,3,3
KSAT_2023_10_고3_화학Ⅰ,19,"[MultiModal] 표는 aM H₂X(aq), bM HCl(aq), 2b M NaOH(aq)의 부피를 달리하여 혼합한 수용액 (가)~(다)에 대한 자료이다. 수용액에서 H₂X는 H⁺과 X²⁻으로 모두 이온화된다.
㉠×㉡은? (단, 혼합 수용액의 부피는 혼합 전 각 수용액의 부피의 합과 같고, 물의 자동 이온화는 무시한다.)",4/3,3/2,5/2,5/4,3/4,3
KSAT_2022_10_고3_물리학Ⅰ,2,"[MultiModal] 그림은 사람 A, B, C가 스키장에서 운동하는 모습을 나타낸 것이다. A는 일정한 속력으로 직선 경로를 따라 올라가고, B는 속력이 빨라지며 직선 경로를 따라 내려오며, C는 속력이 변하며 곡선 경로를 따라 내려온다.
---
운동 방향으로 알짜힘을 받는 사람만을 있는 대로 고른 것은? (단, 사람의 크기는 무시한다.)",A,B,C,"A, B","A, C",2
KSAT_2022_10_고3_물리학Ⅰ,6,"[MultiModal] 그림(가)는 시간 t=0일 때 질량이 m인 물체를 점 p에서 가만히 놓았더니 물체가 용수철을 압축시킨 모습을 나타낸 것이다. 그림 (나)는 물체의 속도를 t에 따라 나타낸 것이다. 용수철은 t=3t0부터 t=4t0까지 물체에 힘을 작용한다. t=7t0일 때 물체는 p까지 올라간다.
---
t=3t0부터 t=4t0까지 용수철이 물체에 작용한 평균 힘의 크기는? (단, 중력 가속도는 g이고, 물체의 크기, 용수철의 질량, 모든 마찰과 공기 저항은 무시한다.)",2mg,3mg,5mg,7mg,8mg,4
KSAT_2022_10_고3_물리학Ⅰ,10,"[MultiModal] 그림과 같이 전류가 흐르는 가늘고 무한히 긴 직선 도선 A, B가 xy평면의 x=0, x=d에 각각 고정되어 있다. A, B에는 각각 세기가 I0, 2I0인 전류가 흐르고 있다.
---
A, B에 흐르는 전류의 방향이 같을 때와 서로 반대일 때 x축상에서 A, B의 전류에 의한 자기장이 0인 점을 각각 p, q라고 할 때, p와 q 사이의 거리는?",d,3/2 d,3/2 d,4/3 d,5/2 d,2
KSAT_2022_10_고3_물리학Ⅰ,13,"[MultiModal] 그림과 같이 물체 A 또는 B와 추를 실로 연결하고 물체를 빗면의 점 p에 가만히 놓았더니, 물체가 등가속도 직선 운동하여 점 q를 통과하였다. 추의 질량은 1kg이다. 표는 물체의 질량, 물체가 p에서 q까지 운동하는 데 걸린 시간과 실이 물체에 작용한 힘의 크기 T를 나타낸 것이다.
---
물체 질량: A 3kg, B 9kg
걸린 시간: A 4초, B 2초
T: A TA, B TB
---
TA : TB는? (단, 물체의 크기, 실의 질량, 모든 마찰과 공기 저항은 무시한다.)",1:4,2:3,3:4,4:5,5:6,5
KSAT_2022_10_고3_물리학Ⅰ,14,"[MultiModal] 그림은 매질 I, II에서 +x방향으로 진행하는 파동의 0초일 때와 6초일 때의 변위를 위치 x에 따라 나타낸 것이다.
---
I에서 파동의 속력은?",1/6 m/s,1/3 m/s,1/2 m/s,1 m/s,3 m/s,3
KSAT_2022_10_고3_물리학Ⅰ,17,"[MultiModal] 그림(가)는 x축상에 점전하 A와 B를 각각 x=0과 x=d에 고정하고 점전하 C를 x>d인 범위에서 x축상에 놓은 모습을 나타낸 것이다. A와 C의 전하량의 크기는 같다. 그림 (나)는 C가 받는 전기력 Fc를 C의 위치 x에 따라 나타낸 것으로, 전기력은 +x방향일 때가 양(+)이다.
---
(가)에서 C를 x축상의 x=2d에 고정하고 B를 0<x<2d인 범위에서 x축상에 놓을 때, B가 받는 전기력 FB를 B의 위치 x에 따라 나타낸 것으로 가장 적절한 것은?",1번 그래프,2번 그래프,3번 그래프,4번 그래프,5번 그래프,2
KSAT_2022_10_고3_물리학Ⅰ,20,"[MultiModal] 그림과 같이 높이가 2h인 평면, 수평면에서 각각 물체 A, B로 용수철 P, Q를 원래 길이에서 d만큼 압축시킨 후 가만히 놓으면 A와 B가 높이 3h인 평면에서 충돌한다. A의 속력은 B와 충돌 직전이 충돌 직후의 4배이다. B는 높이차가 h인 마찰 구간을 내려갈 때 등속도 운동하고, 마찰 구간을 올라갈 때 손실된 역학적 에너지는 내려갈 때와 같다. 충돌 후 A, B는 각각 P, Q를 원래 길이에서 최대 xA, xB만큼 압축시킨다. A, B의 질량은 각각 2m, m이고, P, Q의 용수철 상수는 각각 k, 2k이다.
---
xA / xB는? (단, 물체는 면을 따라 운동하고, 용수철 질량, 물체의 크기, 공기 저항, 마찰 구간 외의 모든 마찰은 무시한다.)",1/20,1/15,1/10,2/15,3/20,5
KSAT_2023_07_고3_물리학Ⅰ,20,"[MultiModal] 그림과 같이 직선 도로에서 자동차 A가 속력 3v로 기준선 Q를 지나는 순간 기준선 P에 정지해 있던 자동차 B가 출발하여 기준선 S에 동시에 도달한다. A가 Q에서 기준선 R까지 등가속도 운동하는 동안 A의 가속도와 B가 P에서 R까지 등가속도 운동하는 동안 B의 가속도는 크기와 방향이 서로 같고, R에서 S까지 A와 B가 등가속도 운동하는 동안 A와 B의 가속도는 크기와 방향이 서로 같다. A가 S에 도달하는 순간 A의 속력은 v이고, B가 P에서 R까지 운동하는 동안, R에서 S까지 운동하는 동안 B의 평균 속력은 각각 3.5v, 6v이다. R와 S 사이의 거리는 L이다.
P와 Q 사이의 거리는? (단, A, B의 크기는 무시한다.) [3점]",11/20 L,13/20 L,3/4 L,7/10 L,3/4 L,1
KSAT_2023_07_고3_물리학Ⅱ,1,"[MultiModal] 그림과 같이 텅 빈 우주 공간에서 정지한 관찰자 B에 대해 관찰자 A가 탑승한 우주선이 y축과 나란한 방향으로 등가속도 직선 운동을 하고 있다. A가 관찰할 때, 우주선 내부의 광원에서 검출기 P를 향해 발사된 빛은 휘어져 검출기 Q에 도달한다. 이에 대한 설명으로 옳은 것은? (단, A, B에는 행성에 의한 중력만 작용한다.)
--- B가 관측할 때, 우주선의 가속도의 방향과 A가 관측할 때, A에 작용하는 관성력의 방향으로 옳은 것은?","+y, +x","+y, -x","+y, +y","-y, +y","-y, -y",3
KSAT_2023_07_고3_물리학Ⅱ,2,"[MultiModal] 그림과 같이 물체 A, B가 원뿔의 안쪽 면을 따라 수평면과 나란하게 각각 등속 원운동을 하고 있다. A, B의 높이는 각각 2h, h이다. B의 속력이 v일 때, A의 속력은? (단, 물체의 크기, 마찰과 공기 저항은 무시한다.)",√2v,2v,2√2v,4v,4√2v,1
KSAT_2023_07_고3_물리학Ⅱ,7,"[MultiModal] 그림과 같이 경사면의 한 점에 물체를 가만히 놓았더니 물체가 경사면을 따라 내려와 수평면에서 3L 만큼 이동한 후 정지하였다. 수평면에서 물체가 운동하는 동안에 물체에는 크기가 일정한 힘이 운동 방향과 반대 방향으로 작용한다. 수평면의 시작점 p와 p로부터 L만큼 떨어진 점 q에서 물체의 속력은 각각 v1, v2이다. v2/v1 은? (단, 물체의 크기, 마찰과 공기 저항은 무시한다.)",√3,√2,3/2,√3/3,3/4,3
KSAT_2023_07_고3_물리학Ⅱ,9,"[MultiModal] 그림과 같이 동일한 재질의 원통형 금속 막대 A와 B, 스위치 S를 전압이 V로 일정한 직류 전원에 연결하여 회로를 구성하였다. 길이는 B가 A의 2배이고, 단면적은 A가 B의 2배이다. S가 열려있을 때 회로 전체에서 소비되는 전력은 P0이다. S를 닫았을 때 회로 전체에서 소비되는 전력은?",P0,5/4 P0,P0/2,P0/4,2P0,5
KSAT_2023_07_고3_물리학Ⅱ,12,"[MultiModal] 그림은 변압기를 나타낸 것으로, 1차 코일과 2차 코일의 감은 수는 각각 N1, N2이고, 1차 코일과 2차 코일에 흐르는 전류의 세기는 각각 I1, I2이며, 1차 코일에 연결된 교류 전원의 전압과 2차 코일에 유도된 전압은 각각 V1, V2이다. N1:N2 = 1:3일 때, V1/V2 : I2/I1는? (단, 변압기에서의 에너지 손실은 무시한다.)",1:9,1:3,1:1,3:1,9:1,5
KSAT_2023_07_고3_물리학Ⅱ,13,"[MultiModal] 그림과 같이 xy 평면에서 진동수가 f0인 음파를 발생시키는 음원 A, B가 실에 매달려 원점 O를 중심으로 속력 v로 등속 원운동하고 있고, 음파 측정기 C는 고정되어 있다. A가 점 p를, B가 점 q를 각각 지나는 순간 실이 끊어진 후, A, B가 각각 +x 방향, +y 방향의 속력 v로 등속도 운동하는 동안 A, B에서 발생한 음파의 진동수를 C에서 측정한 값은 각각 fA, fB이다. p, q는 xy 평면에 있고, C와 p를 잇는 직선과 C와 q를 잇는 직선은 서로 수직이다. fA-fB = 20/99 f0일 때, 음속은? (단, A, B, C의 크기는 무시한다.)",10v,15v,20v,25v,30v,1
KSAT_2023_07_고3_물리학Ⅱ,15,"[MultiModal] 다음은 빛의 간섭 실험이다.
[실험 과정]
(가) 그림과 같이 스크린은 레이저의 진행 방향과 수직이 되도록, 이중 슬릿은 스크린과 나란하도록 설치한 후 각각 고정한다.
(나) 파장이 서로 다른 레이저 A, B를 이중 슬릿에 각각 비추어 스크린의 지점 O, P에 나타난 간섭무늬를 관찰한다.
[실험 결과]
실험 I은 레이저 A, 레이저 파장 440nm, 간섭무늬 O에는 가장 밝은 무늬, P에는 O로부터 세 번째 어두운 무늬. 실험 II는 레이저 B, 간섭무늬 O에는 가장 밝은 무늬, P에는 O로부터 두 번째 밝은 무늬. 이에 대한 설명으로 가장 적절한 것은?",450 nm,500 nm,550 nm,600 nm,650 nm,3
KSAT_2023_07_고3_물리학Ⅱ,19,"[MultiModal] 그림과 같이 물체 A, B가 매달려 있는 질량 m인 막대가 실 P, Q에 매달려 수평을 이루며 정지해 있다. A, B의 질량은 각각 M, m이고, P와 Q 사이의 수평 거리는 d이다. A는 막대의 왼쪽 끝에서 수평 거리 x인 위치에, B는 막대의 오른쪽 끝에 각각 매달려 있다. 막대가 수평으로 평형을 유지할 수 있는 x의 최솟값과 최댓값은 각각 x1, x2이다. x2-x1=2d일 때, M은? (단, 막대의 밀도는 균일하고, 막대의 두께와 폭, 실의 질량은 무시한다.)",1/2m,m,3/2m,2m,5/2m,4
KSAT_2023_07_고3_물리학Ⅱ,20,"[MultiModal] 그림과 같이 xy 평면의 점 p에서 물체 A를 y축과 45°의 각으로 발사하였더니, A가 점 q, s를 지나는 곡선 경로를 따라 운동하였다. A가 운동하는 동안 A에는 일정한 크기의 힘이 -y 방향으로 작용한다. p, s의 위치는 각각 y축상의 y=d, x축상의 x=d이고, q는 A가 x축으로부터 가장 멀리 떨어진 점이다. 점 r는 p와 s를 잇는 직선상에 있고, q와 r를 잇는 직선은 y축과 나란하다. q와 r 사이의 거리는? (단, 물체의 크기는 무시한다.)",1/4d,1/2d,3/4d,d,5/4d,2
KSAT_2022_10_고3_물리학Ⅱ,2,"[MultiModal] 그림은 길이가 같은 실에 매달려 단진동하는 물체 P, Q에 대해 학생 A, B, C가 대화하는 모습을 나타낸 것이다. 질량은 P가 Q보다 크고, P, Q의 속력의 최댓값은 서로 같다.
제시한 내용이 옳은 학생만을 있는 대로 고른 것은? (단, 실의 질량과 물체의 크기는 무시한다.)",A,C,"A, B","A, C","B, C",3
KSAT_2022_10_고3_물리학Ⅱ,4,"[MultiModal] 그림은 전압이 일정한 전원, 가변 저항 A, 저항값이 일정한 저항 B로 구성된 회로를 나타낸 것이다. 표는 A의 저항값에 따라 A, B에서 소비되는 전력의 합을 나타낸 것이다.
B의 저항값은?",1Ω,2Ω,3Ω,4Ω,5Ω,4
